Image Name,DateTime,Trigger,Station,Session,Number of BBs,Predicted Category,Confidence,Location of BBs,Y Lower,Image Path
I_00042a.JPG,2018:08:16 18:54:24,00042,EF_002,20201104,2,"['1', '1']","[0.999, 0.911]","[[0.3978, 0.3323, 0.1828, 0.3581], [0.6575, 0.4445, 0.08509, 0.08]]","[0.6903999999999999, 0.5245]",C:/Hien/Garden/MyGithub/BayDetect/example/image_data/Example_Forest/Raw_Photos/EF_002/20201104/I_00042a.JPG
I_00042b.JPG,2018:08:16 18:54:31,00042,EF_002,20201104,3,"['1', '1', '1']","[0.999, 0.594, 0.166]","[[0.4548, 0.3518, 0.187, 0.3842], [0.6691, 0.4424, 0.08703, 0.08178], [0.5883, 0.4617, 0.03779, 0.07945]]","[0.736, 0.52418, 0.54115]",C:/Hien/Garden/MyGithub/BayDetect/example/image_data/Example_Forest/Raw_Photos/EF_002/20201104/I_00042b.JPG
I_00042c.JPG,2018:08:16 18:54:39,00042,EF_002,20201104,1,['1'],[0.999],"[[0.478, 0.3641, 0.1559, 0.3855]]",[0.7496],C:/Hien/Garden/MyGithub/BayDetect/example/image_data/Example_Forest/Raw_Photos/EF_002/20201104/I_00042c.JPG
I_00051b.JPG,2018:08:02 10:05:06,00051,EF_002,20201104,1,['1'],[0.999],"[[0.008606, 0.1896, 0.5828, 0.5725]]",[0.7621],C:/Hien/Garden/MyGithub/BayDetect/example/image_data/Example_Forest/Raw_Photos/EF_002/20201104/I_00051b.JPG
I_00071c.JPG,2018:08:15 14:28:43,00071,EF_002,20201104,4,"['1', '1', '1', '1']","[0.997, 0.993, 0.167, 0.162]","[[0.7258, 0.4528, 0.1461, 0.1992], [0.8745, 0.4903, 0.03926, 0.149], [0.3751, 0.4579, 0.02028, 0.04473], [0.4941, 0.5944, 0.03825, 0.05029]]","[0.6519999999999999, 0.6393, 0.64469, 0.50263]",C:/Hien/Garden/MyGithub/BayDetect/example/image_data/Example_Forest/Raw_Photos/EF_002/20201104/I_00071c.JPG
